title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
'down the Plains' : Love and Language Through Three Generations of Franco-American Women,"Autobiographical magazine piece by a writer from Waterville, Maine. Reflections on her women ancestors and the Waterville neighborhood where they once lived, ""down the Plains."" Thoughts on the contemporary Franco-American woman experience, with a particular emphasis on the writer's relationship with the French language. Includes personal and other photographs. Featured in Portland Magazine's Maine Ethnicity issue, among articles about Italian, Greek, Polish, Lithuanian, Native American, and other Maine communities.","Robbins, Rhea Coêté",,,1990 April,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/29353487"">29353487</a>","20th century; Waterville, Maine",,,,,,,,,,,,,,1073-1857,,2,Portland: Maine's City Magazine,"<div class=""element-text""><a href=""http://www.portlandmonthly.com/"">http://www.portlandmonthly.com/</a></div>",5,,,,,Bangor ME;Brewer ME;Detroit ME;Ethnicity and Collective Identity;Gender and Sexuality;Language and Linguistics;Maine;Portland ME;Presque Isle ME;Waterville ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Vermont's Hidden Heritage : French-Canadian Culture Sinking From View,"Article on Franco American culture in Vermont: from its perceived ""decline"" to concerted efforts at its revival in different parts of the state. Suggestions on the potential cultural and political reasons for local assimilation. Particular emphasis on French heritage in the city of Winooski. Comments from University of Vermont professors, André Sénécal and Peter Woolfson; St. Michael's College professor, Anne McConnell; musician, Martha Pellerin Drury; former mayor, Ronald ""Pete"" Lacourse; and Vermonter, Marc Choiniière; among others.","Kelley, Kevin J.",,,1991 May 2,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/38845878"">38845878</a>",1991; Vermont,,,,,,,,,,,,"Shelburne, Vermont",,,,,Vermont Times,"<div class=""element-text""><a href=""http://chroniclingamerica.loc.gov/lccn/sn98060028/"">Vermont Times (1990-2007) @ Library of Congress</a></div>",1,,,,,Acculturation and Assimilation;Chittenden County VT;Essex County VT;Ethnicity and Collective Identity;Franklin County VT;Middlesex VT;Music;Northeast Kingdom VT;Vermont;Winooski VT,Newspaper & Magazine Articles | Articles de journaux et de magazines
Où est Woonsocket?,"Newspaper feature on the changing cultural landscape of Woonsocket, Rhode Island. Comments on the city's once-predominant French Canadian population centered around its Social District. French heritage in Woonsocket as repositioned after WWII by suburban sprawl, new politicians and businessmen, and an appreciation for language and culture that adapted to American processes acculturation. Examples of cultural and linguistic idioms that are uninterpretable to many new Woonsocket residents and young people. The contemporary ways in which people in Woonsocket are working to promote their city's historic offerings. Includes references to the upcoming filming of the Montreal production, ""The Mills of Power""(""Les tisserands du pouvoir""), to take place in Woonsocket; l'Union Saint-Jean-Baptiste; Representative Rene Lafayette and Mayor Charles Baldelli; and Richelieu International. Featured in an issue of the Providence Sunday Journal Magazine.","DePaul, Tony",,,1988 June 5,"Barmann, Timothy C. (photographs)",English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/9440205"">9440205</a>","1988; Woonsocket, Rhode Island",,,,,,,,,,,,"Providence, Rhode Island",,,,,Providence Sunday Journal,"<div class=""element-text""><a href=""http://www.providencejournal.com/"">http://www.providencejournal.com/</a></div>",,,,,,Acculturation and Assimilation;Clubs and Societies;Community: Customs and Social Life;Government and Politics;Woonsocket RI,Newspaper & Magazine Articles | Articles de journaux et de magazines
The Quilted Invitation,"Newspaper piece on a woman's decision to share the quilts of her Franco American mother-in-law with Brunswick, Maine's local historical society. The family stories held within the quilts, the experiences of ethnicity and socioeconomic class they signify, and the questions of what it means to pass them along to a local, not historically Franco institution of high esteem.","Desmarais, Barbara",,,1997 August 28-September 3,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/60621234"">60621234</a>;<a href=""http://www.worldcat.org/oclc/52425179"">52425179</a>","1997; Brunswick, Maine",,,,,,,,,,,,"Hallowell, Maine",,,,,Maine Times,"<div class=""element-text""><a href=""http://www.newmainetimes.org"">http://www.newmainetimes.org</a></div>",29,,,,,Brunswick ME;Family;Québec;Sports and Leisure,Newspaper & Magazine Articles | Articles de journaux et de magazines
Justice and the memory of a song,"Free-lance journalist's piece on overhearing her ""first French joke"" among students in a Maine high school. Her experience of the joke as an outsider, and her thoughts on French ethnic humor in Maine. Recalling this joke and its effects after being moved and empowered by a performance by French-speaking Franco American musicians.","McCarthy, Leigh",Read: FULL TEXT,,1983 March 31,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8818350"">8818350</a>",1980s; Maine,,,,,,,,,,,,"Bangor, Maine",,0892-8738,,,Bangor Daily News,"<div class=""element-text""><a href=""http://news.google.com/newspapers?id=8CY0AAAAIBAJ&amp;sjid=1uAIAAAAIBAJ&amp;pg=1181%2C6182604"">Article @ Google News</a></div>;<div class=""element-text""><a href=""http://www.bangordailynews.com/"">Bangor Daily News</a></div>",,,,,,Bangor ME;Maine;Music;Orono ME;Violence,Newspaper & Magazine Articles | Articles de journaux et de magazines
Heritage Lost and Refound : Franco-Americans in Vermont,"Feature article on French Canadian and Franco American heritage in Vermont. Early 20th-century discrimination and violence against French Catholics in Vermont. Characterizations of Franco American community life among other Vermont ethnic groups; testimonies of French language loss; recent attempts to revive cultural traditions in daily life. The ways in which certain interviewees find value in their cultural heritage. Includes brief interviews and personal profiles of Vermont journalist, Tena Starr; Roman Catholic Brother Adrian Bouchard; Burlington mayor, Peter Alfred Clavelle; and musician, Martha Pellerin Drury.","Older, Jules",,,1990 November 4,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/11902841"">11902841</a>",1990; Vermont,,,,,,,,,,,,"Rutland, Vermont",,,,,Vermont Sunday Magazine,"<div class=""element-text""><a href=""http://rutlandherald.com/section/FEATURES02"">http://rutlandherald.com/section/FEATURES02</a></div>",,,,,,Acculturation and Assimilation;Barre VT;Burlington VT;Castleton VT;Glover VT;Mills and Mill Work;Music;Newport VT;Northeast Kingdom VT;Readsboro VT;Religion;Richford VT;Vermont;Violence;Westfield VT;Winooski VT,Newspaper & Magazine Articles | Articles de journaux et de magazines
Brunswick's French Connection,"Historical essay marking the links between the Franco American community of Brunswick, Maine, and the city's historic liberal arts institution, Bowdoin College. Details of Brunswick's French history alaongside notes on Bowdoin's Franco American enrollment, college employees, and various historical commitments to local research and local people. Introductory notes on immigration from Québec, labor in local industry, community life, and the diverse ethnic make-up of neighboring cities. Illustrated in black and white photograph. Based on research conducted for an exhibition of the Pejepscot Historical Society entitled, ""Pejepscot's Little Canadas: Franco Americans of the Region."" Featured in the official magazine of Bowdoin College.","Hudson, Katharine B.",,,1988 Winter,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/16529966"">16529966</a>","19th century - 20th century; Brunswick, Maine",,,,,,,,,,,,,,0895-2604,,,Bowdoin Magazine,"<div class=""element-text""><a href=""http://www.bowdoin.edu/magazine"">http://www.bowdoin.edu/magazine</a></div>",,,,,,Bath ME;Brunswick ME;Community: Customs and Social Life;Education;Emigration and Immigration;Mills and Mill Work;Topsham ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Les Acadiens du Madawaska,"Article describing the town of Madawaska, Maine, in the St. John River Valley, through the perspectives of three generations of the Hébert family. Introduction to Acadian history in the St. John Valley, the twentieth-century industrialization of Madawaska, the role of language and tradition in local communities. The relationship of each interviewee - Jeanne, son Réal, grandson Duane - to the French language, and their personal thoughts on Madawaska's changing cultural and linguistic shapes.","Hamilton, Catherine",,,1988 May,"Paulsen, Monte (photographs)",English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/3741189"">3741189</a>;<a href=""http://www.worldcat.org/oclc/49876805"">49876805</a>","1980s; Madawaska, Maine",,,,,,,,,,,,,,0160-7537,,4 (32),Salt : Journal of New England Culture,"<div class=""element-text""><a href=""http://www.salt.edu"">http://www.salt.edu</a></div>",8,,,,,Acadians;Acculturation and Assimilation;Family;Fort Kent ME;Language and Linguistics;Madawaska ME;Maine;Mills and Mill Work;Religion;St. John River Valley,Newspaper & Magazine Articles | Articles de journaux et de magazines
To be French in North America,"Critical article exploring the author's notion of a ""fundamental unity"" among French heritage peoples in North America: a consciousness unified in historical defeat and nostalgic glorification. The ways in which North American political, artistic, and literary figures engage this idea in their French- and English-language works, both successfully and unsuccessfully. Refers to Jack Kerouac, Iry LeJeune, and others. How Québec - as political entity and population - is both an example of and an exception to the author's chosen theme. Featured in a Toronto, Ontario magazine of arts and literature.","Scully, Robert Guy",,,1975-10-00,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/1553097"">1553097</a>",18th century - 21st century; North America,,,,,,,,,,,,,,0008-3631,,,Canadian Forum,"<div class=""element-text""><a href=""http://catalog.hathitrust.org/Record/000517519"">http://catalog.hathitrust.org/Record/000517519</a></div>",55,,,,,Acadians;Cambridge MA;Canada;Ethnicity and Collective Identity;Fiction and Literature;Government and Politics;Language and Linguistics;Lowell MA;New England;North America;Ontario;Québec;United States,Newspaper & Magazine Articles | Articles de journaux et de magazines
Antoinette's Patience : A Canadian Family in Epping,"Article profiling Antoinette Bernier, 79, and her family in Epping, New Hampshire. Her young life in a New Hampshire town shaped by the brick yards there and the French Canadians - her relatives and husband included - who immigrated to work in them. On baking bread: how she learned it, her methods, and its popularity among her children.  Based on an interview with Mrs. Bernier, conducted while she makes bread, and written largely in her voice.  Illustrated in black and white photograph. Presented in an issue of of Salt entitled, ""I could never call myself a Yankee: Five Immigrant Experiences.""","Wood, Pamela",,,1984-07-00,"Kippax, Lynn, Jr. (photographs);Aronow, Bethany (interviewing & transcriptions)",English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/3741189"">3741189</a>","1905-1984; Epping, New Hampshire",,,,,,,,,,,,,,0160-7537,,3,Salt : Journal of New England Culture,"<div class=""element-text""><a href=""http://www.salt.edu"">http://www.salt.edu</a></div>",6,,,,https://francolibrary.com/archive/files/556100587e84b631d30c7e6a295ab361.jpg,Emigration and Immigration;Epping NH;Family;Food;Mills and Mill Work,Newspaper & Magazine Articles | Articles de journaux et de magazines
A Boy's Dream Come True : Becoming a Maine Woodsman,"Yarmouth, Maine man's personal account of his first day - with his new small axe - in the ""BIG WOODS"" with Uncle Edmund, a woodsman in North Yarmouth. His uncle and grandfather, woodcutters, as role models for an author who recalls the boyhood joys of cutting and stacking cord wood. Brief guest article written and submitted by a magazine reader.","Chaisson, John E.",,,1984-07-00,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/3741189"">3741189</a>","20th century; North Yarmouth, Maine",,,,,,,,,,,,,,0160-7537,,3,Salt : Journal of New England Culture,"<div class=""element-text""><a href=""http://www.salt.edu"">http://www.salt.edu</a></div>",6,,,,https://francolibrary.com/archive/files/6e689585d2861fe0abee23056a401e79.jpg,Family;Forestry;Lewiston ME;North Yarmouth ME;Yarmouth ME;Youth,Newspaper & Magazine Articles | Articles de journaux et de magazines
